1,0.700769225
2,0.7207725
3,0.7383506125
4,0.745957291666666
5,0.8172611375
6,0.836323358333334
7,0.775469925
8,0.793186533333333
9,0.7016591625
10,0.685845404166667
11,0.764198545833334
12,0.759929654166667
13,0.776352283333334
14,0.803396512500001
15,0.728571854166666
16,0.710644933333333
17,0.698400091666667
18,0.692284620833334
19,0.6755748
20,0.634132033333334
21,0.633155741666667
22,0.639871091666667
23,0.7757693375
24,0.762355929166667
25,0.639934583333333
26,0.610575125
27,0.6316438875
28,0.624123283333333
29,0.666167758333333
30,0.651700737499999
31,0.576698766666667
32,0.537988666666666
33,0.651846529166667
