1,0.6537557125
2,0.6706756625
3,0.6934224625
4,0.696306941666666
5,0.787224158333334
6,0.800653166666667
7,0.744745283333333
8,0.757700895833334
9,0.656999241666667
10,0.637716666666666
11,0.719961966666667
12,0.712024904166666
13,0.747222575
14,0.7788261625
15,0.705618320833333
16,0.688278387500001
17,0.6484527875
18,0.635647220833333
19,0.62813305
20,0.577478954166667
21,0.588908341666666
22,0.592540754166667
23,0.7371590625
24,0.722305670833333
25,0.6006772625
26,0.565357916666666
27,0.583339341666666
28,0.577721408333333
29,0.616967454166666
30,0.600512904166666
31,0.545065341666667
32,0.500196520833333
33,0.6288747375
