1,0.662194595833333
2,0.680344383333333
3,0.700922266666667
4,0.7035573125
5,0.7915375125
6,0.804921887500001
7,0.7508413125
8,0.763911304166666
9,0.6658285
10,0.6477611625
11,0.726391579166666
12,0.71875375
13,0.7501489
14,0.781208833333333
15,0.707545479166667
16,0.689793295833333
17,0.657708179166666
18,0.646372404166667
19,0.642026941666667
20,0.590070775
21,0.600550058333334
22,0.6060780125
23,0.740311879166667
24,0.725805604166667
25,0.615496741666666
26,0.578300875
27,0.597806279166666
28,0.5915751125
29,0.629801333333333
30,0.613084933333333
31,0.558395333333333
32,0.517654475
33,0.6306883625
