1,0.665965895833333
2,0.6808223875
3,0.692982179166667
4,0.694754145833333
5,0.790636558333333
6,0.803354175
7,0.751436404166667
8,0.765592495833334
9,0.666444
10,0.651312041666667
11,0.732004779166667
12,0.724752241666667
13,0.750703166666666
14,0.78174805
15,0.717259954166667
16,0.693289933333334
17,0.663994379166666
18,0.6483309375
19,0.6460034375
20,0.591024641666666
21,0.603735145833333
22,0.609572145833333
23,0.744086029166667
24,0.728203345833334
25,0.621749679166666
26,0.583694466666666
27,0.599774033333333
28,0.593270708333333
29,0.6298195875
30,0.616226424999999
31,0.5638899125
32,0.520502645833333
33,0.629555679166667
