-0.882974,-0.884167,-0.885802,-0.887358,-0.888842,-0.890278,-0.891691,-0.892974,-0.894173,-0.89536
-0.835265,-0.836515,-0.838143,-0.839611,-0.841145,-0.842554,-0.844093,-0.845576,-0.846936,-0.848326
-0.878582,-0.879364,-0.880771,-0.882281,-0.884009,-0.8855,-0.886878,-0.888087,-0.889264,-0.890295
-0.858081,-0.858952,-0.860501,-0.86237,-0.8641,-0.865873,-0.867448,-0.868963,-0.870638,-0.871972
-0.846023,-0.846681,-0.847709,-0.848596,-0.849389,-0.850122,-0.850796,-0.851512,-0.852202,-0.852885
-0.874915,-0.875862,-0.87729,-0.878756,-0.880063,-0.881421,-0.882753,-0.884078,-0.885387,-0.886659
-0.876216,-0.877117,-0.878631,-0.880127,-0.881578,-0.882844,-0.884214,-0.885485,-0.886789,-0.888065
-0.863409,-0.864472,-0.865948,-0.867379,-0.868757,-0.86999,-0.871326,-0.872631,-0.873725,-0.874601
-0.873989,-0.874978,-0.876398,-0.877843,-0.879303,-0.880708,-0.882332,-0.883994,-0.885729,-0.88728
-0.880446,-0.881203,-0.882756,-0.884128,-0.885503,-0.886977,-0.888337,-0.889701,-0.891037,-0.89221
-0.875851,-0.876831,-0.878298,-0.879756,-0.88118,-0.882595,-0.884011,-0.88536,-0.88662,-0.887798
-0.855692,-0.857071,-0.858488,-0.859923,-0.861176,-0.862213,-0.863344,-0.864328,-0.865373,-0.8665
-0.855858,-0.856774,-0.858239,-0.860049,-0.861724,-0.863551,-0.865235,-0.867048,-0.868617,-0.870128
-0.882562,-0.88365,-0.885062,-0.886562,-0.887985,-0.889387,-0.890762,-0.89218,-0.893338,-0.894478
-0.883045,-0.883945,-0.885282,-0.886606,-0.887889,-0.889132,-0.890307,-0.891414,-0.892465,-0.893403
-0.88188,-0.882718,-0.884202,-0.885973,-0.887526,-0.889061,-0.890621,-0.891999,-0.893446,-0.89463
-0.87778,-0.878711,-0.880046,-0.881398,-0.882701,-0.883777,-0.884864,-0.885846,-0.886786,-0.887642
-0.882643,-0.883514,-0.884781,-0.886095,-0.887337,-0.888581,-0.889698,-0.89075,-0.891755,-0.892686
-0.867218,-0.868406,-0.869825,-0.871261,-0.87279,-0.874143,-0.875382,-0.876556,-0.877669,-0.878665
-0.87636,-0.877406,-0.87863,-0.879921,-0.881131,-0.882296,-0.883425,-0.884462,-0.885503,-0.88648
-0.876065,-0.876927,-0.87835,-0.879809,-0.881009,-0.882207,-0.883313,-0.88436,-0.885348,-0.886317
-0.856909,-0.857951,-0.859725,-0.861158,-0.862667,-0.86418,-0.865411,-0.866648,-0.867848,-0.868955
-0.880409,-0.881115,-0.882289,-0.883581,-0.884672,-0.885885,-0.886968,-0.888012,-0.889018,-0.889943
-0.877827,-0.878953,-0.880263,-0.881524,-0.882721,-0.883873,-0.885007,-0.886141,-0.887221,-0.88815
-0.873944,-0.874906,-0.876148,-0.877528,-0.878735,-0.879849,-0.880924,-0.881977,-0.882977,-0.883937
-0.872696,-0.873827,-0.875347,-0.877061,-0.878295,-0.879533,-0.880664,-0.881639,-0.882575,-0.883486
-0.882469,-0.883488,-0.884938,-0.88633,-0.887665,-0.888916,-0.890039,-0.891236,-0.892227,-0.893237
-0.880305,-0.881376,-0.882694,-0.884108,-0.88545,-0.886734,-0.887984,-0.889031,-0.890029,-0.890983
-0.878889,-0.88011,-0.881439,-0.882843,-0.884084,-0.885494,-0.886606,-0.887625,-0.888637,-0.889612
-0.873415,-0.874417,-0.875719,-0.877144,-0.878375,-0.879538,-0.880624,-0.881597,-0.882518,-0.883371
-0.883869,-0.884941,-0.886609,-0.888283,-0.889826,-0.891251,-0.892469,-0.893722,-0.89481,-0.895968
