-0.883728,-0.884551,-0.886012,-0.887696,-0.889131,-0.890333,-0.891493,-0.892624,-0.893711,-0.894738
-0.88421,-0.885056,-0.886499,-0.888074,-0.889436,-0.890674,-0.891839,-0.892932,-0.894023,-0.894994
-0.868479,-0.868442,-0.868879,-0.869315,-0.869742,-0.870184,-0.870653,-0.871163,-0.871702,-0.87229
-0.855201,-0.856285,-0.857943,-0.859886,-0.861519,-0.863357,-0.865287,-0.866782,-0.868282,-0.869534
-0.870097,-0.870169,-0.870606,-0.871081,-0.871515,-0.87192,-0.872371,-0.872816,-0.873298,-0.873779
-0.883044,-0.884025,-0.885397,-0.886709,-0.887925,-0.889077,-0.890182,-0.89126,-0.892253,-0.893304
-0.879585,-0.880337,-0.881689,-0.88286,-0.883969,-0.885023,-0.88605,-0.887087,-0.888177,-0.889268
-0.880377,-0.881258,-0.882516,-0.883771,-0.885021,-0.886246,-0.887397,-0.888615,-0.889743,-0.890939
-0.865561,-0.866845,-0.868557,-0.870047,-0.871747,-0.873145,-0.874693,-0.876123,-0.877612,-0.879096
-0.879045,-0.879193,-0.880131,-0.881398,-0.882763,-0.884108,-0.885535,-0.88681,-0.888148,-0.889341
-0.872724,-0.8737,-0.875117,-0.876561,-0.877992,-0.87943,-0.880865,-0.882241,-0.883535,-0.884612
-0.880512,-0.88145,-0.882974,-0.884445,-0.886089,-0.887562,-0.889018,-0.890403,-0.891635,-0.892872
-0.882455,-0.882717,-0.883569,-0.88448,-0.885421,-0.88627,-0.887253,-0.888223,-0.889222,-0.890114
-0.881247,-0.88226,-0.883734,-0.88521,-0.886644,-0.888142,-0.88942,-0.890557,-0.891681,-0.892674
-0.883837,-0.884738,-0.886096,-0.887346,-0.888517,-0.889597,-0.890598,-0.891537,-0.892436,-0.89324
-0.884567,-0.884823,-0.885707,-0.886868,-0.887985,-0.889073,-0.890166,-0.89129,-0.892451,-0.89371
-0.87742,-0.878317,-0.879637,-0.881045,-0.882292,-0.88349,-0.884602,-0.885627,-0.886574,-0.887387
-0.883365,-0.884138,-0.885288,-0.886571,-0.887703,-0.888798,-0.889796,-0.890702,-0.891587,-0.892348
-0.867129,-0.868055,-0.869248,-0.870548,-0.87162,-0.872659,-0.873619,-0.8746,-0.875616,-0.876608
-0.878187,-0.879142,-0.880335,-0.881483,-0.882588,-0.883603,-0.884484,-0.885335,-0.886088,-0.886845
-0.883151,-0.884119,-0.885476,-0.8868,-0.888019,-0.889097,-0.89011,-0.891003,-0.891855,-0.892658
-0.860235,-0.861125,-0.862517,-0.863906,-0.865394,-0.866811,-0.868177,-0.869396,-0.870512,-0.871498
-0.883309,-0.883916,-0.884868,-0.885805,-0.886724,-0.887646,-0.888599,-0.889614,-0.890636,-0.891597
-0.882219,-0.883222,-0.884495,-0.885725,-0.886828,-0.887925,-0.888932,-0.889831,-0.890763,-0.891589
-0.879637,-0.880469,-0.881632,-0.882951,-0.884182,-0.885315,-0.886382,-0.887334,-0.888212,-0.889025
-0.864675,-0.865789,-0.867225,-0.868636,-0.87003,-0.871308,-0.872477,-0.87355,-0.874477,-0.875269
-0.882337,-0.883062,-0.884271,-0.885761,-0.886983,-0.888159,-0.889252,-0.890266,-0.891227,-0.892074
-0.881111,-0.882105,-0.883383,-0.88472,-0.885849,-0.886929,-0.887963,-0.888966,-0.889895,-0.890842
-0.881008,-0.881958,-0.88322,-0.884467,-0.885677,-0.886874,-0.887991,-0.889023,-0.889907,-0.890775
-0.874636,-0.87568,-0.876995,-0.878293,-0.879582,-0.88082,-0.881964,-0.883065,-0.883968,-0.884825
-0.883059,-0.88382,-0.885087,-0.886401,-0.887794,-0.889203,-0.890479,-0.891687,-0.892844,-0.893862
-0.87556,-0.876244,-0.877371,-0.878544,-0.879729,-0.880915,-0.882083,-0.883156,-0.884182,-0.885166
-0.875821,-0.876779,-0.878115,-0.879574,-0.88086,-0.882114,-0.883318,-0.884423,-0.885497,-0.886466
-0.876373,-0.877197,-0.878442,-0.879804,-0.880995,-0.882252,-0.88331,-0.884288,-0.885125,-0.885958
-0.884338,-0.885139,-0.886333,-0.887535,-0.888683,-0.889789,-0.890818,-0.891807,-0.892733,-0.893558
-0.882568,-0.883191,-0.884252,-0.885435,-0.886627,-0.887758,-0.888822,-0.889833,-0.890714,-0.891584
-0.85877,-0.859723,-0.861017,-0.86243,-0.863721,-0.864936,-0.866048,-0.867161,-0.868229,-0.869373
-0.889318,-0.890153,-0.891319,-0.892587,-0.893858,-0.894967,-0.895985,-0.897015,-0.897897,-0.898727
-0.887763,-0.888536,-0.889653,-0.890745,-0.89189,-0.892949,-0.893957,-0.894815,-0.895655,-0.896366
-0.889705,-0.890255,-0.891331,-0.892737,-0.893913,-0.894969,-0.896022,-0.896942,-0.897772,-0.898582
-0.880567,-0.8815,-0.882918,-0.884308,-0.885638,-0.88688,-0.887977,-0.889013,-0.88999,-0.890916
-0.883374,-0.884386,-0.885828,-0.887277,-0.888588,-0.889703,-0.890717,-0.891607,-0.892553,-0.893399
-0.885935,-0.886837,-0.888037,-0.889344,-0.89047,-0.891587,-0.892671,-0.893606,-0.894488,-0.895307
-0.885612,-0.886477,-0.887725,-0.889004,-0.890174,-0.891333,-0.892379,-0.893292,-0.894201,-0.895
-0.881871,-0.882697,-0.884001,-0.885418,-0.886646,-0.887814,-0.888837,-0.889782,-0.890651,-0.891454
-0.870905,-0.871171,-0.871958,-0.872919,-0.873881,-0.87499,-0.876335,-0.877786,-0.879233,-0.880587
-0.881365,-0.882194,-0.883697,-0.885196,-0.886502,-0.887859,-0.888979,-0.89004,-0.890956,-0.891851
-0.874526,-0.875461,-0.876791,-0.878065,-0.879357,-0.880494,-0.881619,-0.88266,-0.883805,-0.884743
-0.87066,-0.871679,-0.872951,-0.874215,-0.875396,-0.876489,-0.877459,-0.878433,-0.879303,-0.880127
-0.883654,-0.884385,-0.885513,-0.886769,-0.88794,-0.889115,-0.890152,-0.891167,-0.892077,-0.892996
-0.890458,-0.891375,-0.892623,-0.893875,-0.895067,-0.89613,-0.89718,-0.898124,-0.899021,-0.899877
-0.863482,-0.864309,-0.865531,-0.866793,-0.868026,-0.86921,-0.870351,-0.871378,-0.872527,-0.87364
-0.88903,-0.889905,-0.891101,-0.892285,-0.893368,-0.894407,-0.895406,-0.896367,-0.897287,-0.898117
-0.884903,-0.885817,-0.887122,-0.888451,-0.889677,-0.890979,-0.892088,-0.8931,-0.894132,-0.895134
-0.892421,-0.893185,-0.894256,-0.895399,-0.896493,-0.897526,-0.89878,-0.899906,-0.900897,-0.901776
-0.86648,-0.867519,-0.869005,-0.870442,-0.8718,-0.873098,-0.874335,-0.875452,-0.876555,-0.87746
-0.880403,-0.881285,-0.882514,-0.883719,-0.884866,-0.885953,-0.886978,-0.887966,-0.888851,-0.889742
-0.885884,-0.886765,-0.888126,-0.889458,-0.890631,-0.891721,-0.892669,-0.893541,-0.894293,-0.895054
-0.881957,-0.882747,-0.883915,-0.885043,-0.886087,-0.887058,-0.887989,-0.888827,-0.889633,-0.890402
-0.882061,-0.883057,-0.884431,-0.885724,-0.887001,-0.888145,-0.8892,-0.890124,-0.891031,-0.891807
-0.85908,-0.860166,-0.861741,-0.863141,-0.864572,-0.866165,-0.867789,-0.86936,-0.870931,-0.872285
-0.86914,-0.869999,-0.871225,-0.872459,-0.873668,-0.874867,-0.875953,-0.877071,-0.878056,-0.878982
-0.875079,-0.875711,-0.876781,-0.877869,-0.878935,-0.880001,-0.881036,-0.882042,-0.882912,-0.883789
-0.871026,-0.871789,-0.872957,-0.874203,-0.875422,-0.876554,-0.87761,-0.878598,-0.879537,-0.880367
-0.870145,-0.870992,-0.872212,-0.873473,-0.87457,-0.875586,-0.87652,-0.87739,-0.878204,-0.878915
-0.866723,-0.867236,-0.868248,-0.869481,-0.870631,-0.871837,-0.872924,-0.873981,-0.874989,-0.875899
-0.860884,-0.861637,-0.862835,-0.86407,-0.865131,-0.866224,-0.867198,-0.868154,-0.869013,-0.869772
-0.87435,-0.875341,-0.876609,-0.878015,-0.879388,-0.88064,-0.881797,-0.882856,-0.883787,-0.884779
-0.870136,-0.871044,-0.872432,-0.873771,-0.875046,-0.876268,-0.877392,-0.87852,-0.879536,-0.88052
-0.879055,-0.879758,-0.880874,-0.881969,-0.883086,-0.884091,-0.885086,-0.886073,-0.886991,-0.887885
-0.868022,-0.868961,-0.870456,-0.871854,-0.873086,-0.874233,-0.875371,-0.876392,-0.877258,-0.878101
-0.876373,-0.877271,-0.878597,-0.879901,-0.881121,-0.882247,-0.883224,-0.884179,-0.884938,-0.885764
-0.874198,-0.875133,-0.876415,-0.877771,-0.878978,-0.880134,-0.881165,-0.882094,-0.883,-0.88372
-0.873247,-0.874231,-0.875657,-0.877166,-0.87847,-0.879618,-0.880663,-0.881683,-0.882504,-0.883391
-0.874262,-0.874903,-0.875913,-0.876916,-0.877912,-0.878926,-0.880003,-0.881162,-0.882279,-0.883214
-0.876963,-0.87671,-0.877221,-0.878022,-0.878807,-0.879514,-0.880188,-0.880739,-0.881288,-0.881876
-0.880253,-0.881187,-0.882343,-0.883513,-0.884812,-0.885869,-0.886929,-0.8879,-0.888729,-0.889492
-0.886412,-0.887183,-0.88835,-0.889538,-0.890678,-0.891778,-0.892741,-0.893668,-0.89457,-0.8954
-0.885371,-0.886291,-0.88751,-0.888756,-0.890029,-0.891192,-0.892273,-0.893146,-0.894033,-0.894764
-0.874265,-0.875093,-0.87625,-0.877525,-0.87865,-0.879753,-0.88089,-0.881883,-0.882767,-0.883598
-0.893449,-0.894251,-0.895368,-0.896492,-0.897491,-0.898397,-0.899196,-0.900052,-0.900848,-0.901586
-0.867371,-0.868218,-0.869448,-0.870783,-0.872066,-0.873291,-0.874372,-0.875405,-0.876315,-0.877246
-0.892638,-0.8933,-0.894362,-0.89542,-0.89662,-0.897681,-0.898591,-0.899427,-0.900138,-0.900797
-0.894531,-0.895448,-0.896704,-0.898088,-0.899309,-0.900444,-0.901399,-0.902305,-0.903057,-0.903739
-0.889465,-0.890086,-0.891017,-0.892013,-0.892948,-0.893925,-0.894825,-0.89574,-0.896526,-0.897238
-0.879863,-0.880716,-0.88188,-0.882999,-0.884042,-0.885035,-0.886,-0.886913,-0.887715,-0.888474
-0.883709,-0.884553,-0.885735,-0.887001,-0.888126,-0.889313,-0.890334,-0.891244,-0.892082,-0.892805
-0.886798,-0.887632,-0.888824,-0.890208,-0.891394,-0.892534,-0.893546,-0.894509,-0.895416,-0.896284
-0.886466,-0.887353,-0.888529,-0.889685,-0.890823,-0.891833,-0.892825,-0.893758,-0.894579,-0.895349
-0.883857,-0.884697,-0.8859,-0.8871,-0.888251,-0.889357,-0.890415,-0.89137,-0.892319,-0.893186
-0.881937,-0.882694,-0.884198,-0.885604,-0.88699,-0.888328,-0.889519,-0.890706,-0.891768,-0.892717
-0.886184,-0.887135,-0.888414,-0.889736,-0.89097,-0.892146,-0.89326,-0.89424,-0.895144,-0.895987
-0.887835,-0.888472,-0.889509,-0.890485,-0.891361,-0.892168,-0.892921,-0.893647,-0.894349,-0.895045
-0.891839,-0.892724,-0.893937,-0.89508,-0.896118,-0.897069,-0.897889,-0.898704,-0.899412,-0.900139
-0.872262,-0.873054,-0.874174,-0.875281,-0.876322,-0.877312,-0.878254,-0.879164,-0.880057,-0.880927
-0.895939,-0.896651,-0.897722,-0.899054,-0.900245,-0.901386,-0.902356,-0.90328,-0.904141,-0.904923
-0.86764,-0.868627,-0.870085,-0.871518,-0.872892,-0.874227,-0.875495,-0.876626,-0.877685,-0.878595
-0.89011,-0.891068,-0.892205,-0.893329,-0.894466,-0.89544,-0.896376,-0.897202,-0.898041,-0.89877
-0.892844,-0.893613,-0.894789,-0.896112,-0.897431,-0.898586,-0.899606,-0.900591,-0.901521,-0.902327
-0.891097,-0.891861,-0.892968,-0.894044,-0.895067,-0.896064,-0.896981,-0.897799,-0.89858,-0.899314
-0.883606,-0.884369,-0.885626,-0.886923,-0.888296,-0.889477,-0.890604,-0.89161,-0.892628,-0.893521
-0.886392,-0.887133,-0.888247,-0.889357,-0.890424,-0.891448,-0.892373,-0.893225,-0.893968,-0.894653
-0.892221,-0.892993,-0.894286,-0.895615,-0.896718,-0.897729,-0.898755,-0.899638,-0.900389,-0.901094
-0.892352,-0.893207,-0.894387,-0.895604,-0.896709,-0.897665,-0.898574,-0.899415,-0.900201,-0.900944
-0.883441,-0.88418,-0.885529,-0.887035,-0.888316,-0.889436,-0.890488,-0.89147,-0.892337,-0.893143
-0.870978,-0.871643,-0.872806,-0.87411,-0.875209,-0.876281,-0.877255,-0.878341,-0.879455,-0.880604
-0.863541,-0.864437,-0.865712,-0.866994,-0.868207,-0.869342,-0.870282,-0.871222,-0.872045,-0.872891
-0.864361,-0.865243,-0.866515,-0.86779,-0.869081,-0.870273,-0.871403,-0.872501,-0.873452,-0.874438
-0.861116,-0.862115,-0.86343,-0.864697,-0.865899,-0.867061,-0.868298,-0.869424,-0.870642,-0.871634
-0.860756,-0.861896,-0.863333,-0.864755,-0.866113,-0.867412,-0.868634,-0.869713,-0.870775,-0.871705
-0.867785,-0.868648,-0.869848,-0.871116,-0.872337,-0.873482,-0.874571,-0.875609,-0.876626,-0.877634
-0.867377,-0.868253,-0.869498,-0.870758,-0.872009,-0.873263,-0.874628,-0.875874,-0.876891,-0.877791
-0.874862,-0.875775,-0.877055,-0.878314,-0.879466,-0.88062,-0.881639,-0.88266,-0.88364,-0.884472
-0.866603,-0.867605,-0.869031,-0.870486,-0.871901,-0.873293,-0.874555,-0.87581,-0.87685,-0.877899
-0.856948,-0.857749,-0.859252,-0.860754,-0.862362,-0.86379,-0.865076,-0.86643,-0.867584,-0.868547
-0.85803,-0.859173,-0.860623,-0.862131,-0.863626,-0.864971,-0.86628,-0.867418,-0.868547,-0.869536
-0.872073,-0.872944,-0.874156,-0.875309,-0.876378,-0.877358,-0.878267,-0.879049,-0.879844,-0.880535
-0.862637,-0.863741,-0.865247,-0.866639,-0.868,-0.869236,-0.870417,-0.871571,-0.872599,-0.873584
-0.866465,-0.86736,-0.868605,-0.86975,-0.870876,-0.871878,-0.872981,-0.873977,-0.874899,-0.875814
-0.863088,-0.863983,-0.865325,-0.866685,-0.867986,-0.869236,-0.87045,-0.871603,-0.872692,-0.873632
-0.889087,-0.889604,-0.890598,-0.891756,-0.892927,-0.894045,-0.895208,-0.896291,-0.897352,-0.898363
-0.886722,-0.887401,-0.888471,-0.889623,-0.890629,-0.891716,-0.892707,-0.893741,-0.894716,-0.895561
-0.889544,-0.890372,-0.89153,-0.89281,-0.894176,-0.895309,-0.896354,-0.897317,-0.898208,-0.899037
-0.889157,-0.890059,-0.891421,-0.892782,-0.894088,-0.895334,-0.896424,-0.897459,-0.898342,-0.899207
-0.87647,-0.877414,-0.878945,-0.880583,-0.882055,-0.883366,-0.884521,-0.885649,-0.88671,-0.887599
-0.890613,-0.891403,-0.892525,-0.893677,-0.894793,-0.895869,-0.896886,-0.897805,-0.898625,-0.899358
-0.894647,-0.895596,-0.896774,-0.897921,-0.899183,-0.90019,-0.90114,-0.902022,-0.902833,-0.903584
-0.87309,-0.874283,-0.875721,-0.877088,-0.878346,-0.879475,-0.880632,-0.881677,-0.882692,-0.883697
-0.898998,-0.899946,-0.901234,-0.902475,-0.903583,-0.904687,-0.90565,-0.906623,-0.907469,-0.90831
-0.895581,-0.896377,-0.897484,-0.89867,-0.899718,-0.900752,-0.901751,-0.902689,-0.903529,-0.904381
-0.8908,-0.891753,-0.893114,-0.894597,-0.895862,-0.897058,-0.89811,-0.899075,-0.899982,-0.900839
-0.893581,-0.894264,-0.895356,-0.896619,-0.897659,-0.898821,-0.899867,-0.900835,-0.901655,-0.902407
-0.895449,-0.896263,-0.897433,-0.898641,-0.899853,-0.900957,-0.902,-0.902991,-0.903909,-0.904751
-0.894266,-0.894879,-0.895942,-0.897253,-0.898432,-0.89956,-0.900599,-0.901509,-0.902413,-0.903208
-0.888165,-0.888913,-0.890209,-0.891479,-0.892774,-0.893919,-0.895033,-0.896017,-0.896984,-0.897825
-0.866114,-0.867503,-0.869464,-0.871224,-0.872773,-0.874391,-0.875919,-0.877417,-0.878797,-0.880197
-0.882017,-0.883015,-0.884308,-0.885571,-0.886855,-0.887935,-0.889025,-0.890019,-0.890963,-0.891807
-0.887279,-0.888329,-0.889706,-0.891134,-0.892346,-0.893458,-0.894477,-0.895488,-0.896433,-0.89734
-0.893276,-0.894057,-0.895262,-0.896467,-0.897725,-0.898855,-0.900031,-0.900956,-0.901871,-0.902657
-0.870304,-0.871235,-0.872659,-0.874027,-0.875314,-0.876479,-0.877565,-0.878584,-0.879537,-0.880424
-0.893459,-0.894356,-0.895762,-0.897034,-0.898304,-0.899351,-0.900321,-0.901213,-0.902037,-0.902801
-0.896723,-0.897591,-0.898788,-0.900136,-0.901321,-0.902385,-0.903329,-0.904267,-0.905081,-0.905873
-0.860886,-0.862176,-0.863902,-0.865816,-0.867319,-0.868917,-0.870308,-0.871645,-0.872937,-0.874114
-0.89466,-0.895671,-0.89712,-0.898449,-0.899645,-0.900735,-0.901754,-0.902663,-0.903578,-0.904466
-0.899309,-0.899875,-0.900807,-0.901798,-0.902925,-0.903972,-0.904911,-0.905777,-0.906584,-0.907335
-0.888435,-0.889466,-0.890875,-0.892239,-0.893528,-0.894742,-0.895905,-0.897009,-0.898059,-0.898987
-0.894304,-0.895184,-0.896361,-0.897511,-0.89858,-0.899513,-0.900385,-0.901178,-0.901843,-0.902564
-0.893067,-0.893934,-0.895174,-0.896389,-0.897548,-0.898592,-0.899652,-0.90068,-0.901569,-0.902363
-0.899198,-0.900077,-0.901286,-0.902692,-0.903817,-0.904908,-0.905822,-0.906719,-0.907492,-0.908266
-0.889282,-0.890182,-0.891373,-0.892649,-0.893763,-0.894804,-0.895867,-0.896867,-0.897907,-0.898849
-0.886209,-0.886775,-0.887946,-0.889318,-0.890603,-0.891993,-0.893409,-0.894706,-0.895809,-0.896885
-0.879882,-0.880748,-0.881996,-0.88342,-0.884606,-0.8858,-0.886873,-0.887825,-0.888707,-0.889533
-0.894818,-0.895536,-0.896626,-0.897736,-0.898809,-0.899831,-0.900801,-0.901734,-0.902618,-0.903462
-0.891107,-0.891763,-0.892748,-0.893712,-0.894659,-0.895621,-0.896581,-0.89756,-0.898501,-0.899394
-0.875407,-0.876108,-0.877263,-0.878511,-0.879673,-0.880795,-0.881843,-0.88284,-0.883784,-0.884647
-0.889474,-0.890218,-0.891267,-0.892229,-0.893167,-0.893966,-0.8948,-0.895576,-0.896344,-0.897148
-0.894089,-0.894881,-0.895953,-0.897108,-0.898139,-0.899125,-0.900071,-0.900976,-0.901798,-0.902642
-0.864872,-0.865868,-0.867214,-0.868536,-0.869794,-0.871004,-0.872168,-0.873293,-0.874401,-0.875502
-0.895119,-0.89566,-0.896639,-0.89766,-0.898894,-0.899907,-0.900988,-0.901921,-0.902722,-0.903466
-0.900711,-0.901251,-0.902149,-0.903056,-0.903976,-0.90493,-0.905926,-0.906873,-0.907725,-0.908462
-0.88755,-0.888129,-0.889129,-0.890151,-0.891266,-0.892399,-0.893397,-0.894414,-0.895443,-0.896523
-0.895839,-0.896669,-0.897793,-0.898991,-0.900035,-0.901066,-0.902088,-0.903053,-0.903961,-0.904812
-0.897655,-0.898339,-0.899305,-0.900264,-0.901142,-0.902027,-0.902847,-0.90366,-0.904421,-0.905203
-0.89322,-0.893898,-0.894923,-0.895959,-0.897069,-0.898027,-0.898959,-0.8998,-0.900675,-0.901442
-0.879828,-0.880758,-0.882002,-0.883263,-0.884632,-0.885842,-0.887021,-0.888056,-0.88901,-0.889902
