1,0.662740525
2,0.679554904166667
3,0.695768125
4,0.6990847125
5,0.790997745833333
6,0.803902945833333
7,0.7507184875
8,0.764223645833333
9,0.665300283333333
10,0.648061979166667
11,0.729557033333333
12,0.7214850625
13,0.750664133333334
14,0.782405004166667
15,0.712092033333333
16,0.6910509125
17,0.660726279166667
18,0.648776004166667
19,0.643979375
20,0.590169475
21,0.6012335375
22,0.608384258333333
23,0.741877545833333
24,0.727082425
25,0.616473445833333
26,0.58005635
27,0.594663591666667
28,0.58988175
29,0.627652483333333
30,0.611800591666666
31,0.558364554166666
32,0.517341816666667
33,0.6299411875
