-0.880553,-0.882714,-0.885208,-0.887453,-0.889483,-0.89138,-0.89309,-0.894607,-0.895923,-0.897106,-0.898275,-0.899518,-0.901012,-0.902644,-0.904109,-0.905322,-0.906459,-0.907537,-0.908551,-0.909473,-0.910293,-0.911031,-0.911702,-0.912315,-0.912879,-0.913405,-0.913898,-0.914367,-0.914811,-0.915223,-0.915608,-0.915971,-0.916318,-0.916644,-0.916962,-0.917266,-0.917566,-0.917858,-0.918143,-0.918421,-0.9187,-0.918973,-0.919239,-0.919503,-0.919767,-0.920025,-0.920281,-0.920528,-0.92077,-0.921008
-0.883846,-0.88623,-0.88888,-0.891434,-0.893872,-0.896274,-0.898567,-0.900721,-0.902546,-0.904158,-0.905607,-0.906926,-0.908142,-0.909135,-0.91006,-0.910937,-0.911754,-0.91252,-0.913244,-0.913909,-0.914536,-0.915131,-0.915696,-0.916239,-0.916765,-0.917277,-0.917774,-0.918265,-0.91873,-0.919164,-0.919568,-0.919945,-0.920298,-0.920635,-0.92096,-0.921269,-0.921566,-0.921853,-0.922131,-0.922399,-0.922665,-0.922924,-0.923176,-0.923425,-0.923673,-0.923919,-0.924159,-0.924397,-0.924635,-0.924867
-0.876255,-0.878352,-0.880785,-0.883175,-0.88468,-0.885906,-0.886878,-0.887641,-0.888264,-0.888819,-0.889366,-0.889949,-0.890518,-0.891092,-0.891799,-0.892695,-0.893815,-0.894935,-0.896046,-0.897261,-0.898429,-0.899372,-0.900205,-0.90095,-0.901614,-0.902217,-0.902912,-0.903424,-0.904037,-0.904482,-0.905037,-0.90543,-0.905801,-0.906158,-0.906507,-0.906855,-0.907202,-0.907553,-0.907906,-0.908263,-0.908625,-0.90899,-0.90935,-0.909716,-0.910093,-0.910473,-0.910855,-0.91124,-0.911626,-0.912017
-0.874879,-0.876104,-0.878247,-0.881034,-0.883608,-0.886175,-0.88857,-0.890697,-0.892443,-0.894129,-0.895504,-0.896886,-0.89802,-0.899219,-0.90036,-0.901154,-0.901937,-0.902712,-0.903475,-0.904201,-0.904899,-0.905565,-0.9062,-0.906792,-0.907346,-0.907871,-0.908366,-0.908836,-0.909281,-0.909702,-0.910111,-0.910505,-0.910885,-0.911219,-0.911517,-0.911786,-0.912026,-0.912248,-0.91245,-0.912641,-0.91282,-0.912991,-0.913153,-0.913308,-0.913458,-0.913597,-0.913733,-0.913867,-0.913999,-0.914124
-0.876001,-0.877375,-0.87968,-0.882481,-0.88514,-0.8876,-0.889845,-0.891919,-0.893601,-0.8953,-0.896729,-0.898048,-0.899399,-0.900527,-0.901721,-0.902665,-0.903521,-0.904305,-0.905025,-0.905682,-0.906276,-0.906825,-0.907323,-0.907788,-0.908227,-0.908637,-0.909037,-0.909414,-0.909788,-0.910154,-0.910518,-0.910882,-0.91125,-0.911622,-0.912004,-0.912393,-0.912792,-0.913191,-0.913587,-0.913964,-0.914317,-0.914652,-0.914969,-0.915271,-0.915553,-0.915821,-0.916072,-0.916313,-0.916545,-0.916767
-0.881451,-0.883341,-0.885878,-0.888473,-0.890834,-0.892979,-0.894956,-0.896789,-0.898648,-0.900253,-0.901637,-0.902937,-0.904044,-0.905243,-0.906278,-0.907244,-0.908139,-0.908973,-0.909757,-0.91048,-0.911158,-0.911793,-0.912378,-0.912937,-0.913464,-0.913957,-0.91443,-0.914898,-0.915363,-0.915809,-0.916226,-0.916618,-0.91699,-0.917331,-0.917667,-0.917985,-0.918292,-0.918587,-0.918867,-0.919137,-0.919392,-0.91964,-0.919879,-0.920109,-0.920334,-0.920554,-0.920765,-0.920968,-0.921165,-0.921356
-0.883088,-0.883817,-0.885111,-0.886406,-0.8875,-0.888568,-0.889674,-0.891051,-0.893039,-0.895284,-0.897428,-0.899319,-0.901038,-0.902587,-0.903999,-0.905287,-0.90635,-0.907492,-0.908435,-0.909335,-0.910179,-0.910938,-0.91161,-0.912197,-0.912718,-0.913184,-0.913605,-0.913998,-0.914366,-0.914714,-0.91505,-0.915379,-0.915702,-0.916028,-0.916351,-0.916679,-0.917012,-0.917343,-0.91766,-0.917963,-0.91826,-0.918554,-0.91885,-0.919154,-0.919463,-0.919777,-0.920058,-0.9203,-0.920503,-0.920678
-0.885541,-0.887628,-0.890351,-0.893332,-0.895767,-0.898024,-0.899991,-0.901715,-0.903258,-0.904657,-0.905938,-0.907006,-0.907882,-0.908737,-0.909548,-0.91032,-0.911057,-0.911774,-0.912466,-0.913139,-0.913776,-0.914383,-0.914963,-0.915506,-0.916,-0.916451,-0.916871,-0.91726,-0.917628,-0.917973,-0.918304,-0.918613,-0.918918,-0.919211,-0.919498,-0.919776,-0.920029,-0.920261,-0.920471,-0.920669,-0.920847,-0.921007,-0.921154,-0.921291,-0.921432,-0.921568,-0.921687,-0.921803,-0.921919,-0.922035
-0.874877,-0.875705,-0.877665,-0.879519,-0.88107,-0.882351,-0.883491,-0.884589,-0.885644,-0.886682,-0.887733,-0.888841,-0.890067,-0.891476,-0.893151,-0.894878,-0.896503,-0.898076,-0.89937,-0.900559,-0.901636,-0.902591,-0.90343,-0.904176,-0.904843,-0.905449,-0.906005,-0.906526,-0.907019,-0.907496,-0.907952,-0.908399,-0.908846,-0.909292,-0.909745,-0.910197,-0.91063,-0.911055,-0.911472,-0.911861,-0.912213,-0.912474,-0.912778,-0.913064,-0.913341,-0.913603,-0.913851,-0.914082,-0.914304,-0.91451
-0.87564,-0.877788,-0.880522,-0.883156,-0.885775,-0.887947,-0.890032,-0.892055,-0.894014,-0.89571,-0.897307,-0.898823,-0.900244,-0.901427,-0.902674,-0.903709,-0.904679,-0.905582,-0.906427,-0.907218,-0.907943,-0.908622,-0.909271,-0.909886,-0.910464,-0.911,-0.911497,-0.911965,-0.912404,-0.912805,-0.91318,-0.913531,-0.913865,-0.91418,-0.914473,-0.914743,-0.914995,-0.915236,-0.915476,-0.915684,-0.91588,-0.916066,-0.91624,-0.916403,-0.916559,-0.916708,-0.916851,-0.916984,-0.917113,-0.917236
