1,0.663519812499999
2,0.681185054166667
3,0.6983587125
4,0.699914504166666
5,0.789622904166667
6,0.803975829166667
7,0.749356441666666
8,0.762876258333333
9,0.667381029166667
10,0.648462099999999
11,0.727621804166667
12,0.720277558333334
13,0.748983583333334
14,0.7798605625
15,0.707313283333333
16,0.690282854166667
17,0.659585008333333
18,0.646373745833334
19,0.645481708333333
20,0.5911396375
21,0.603049841666667
22,0.608725295833333
23,0.740347545833333
24,0.72560975
25,0.618271141666667
26,0.583491683333333
27,0.601138329166667
28,0.592130070833333
29,0.630807945833333
30,0.615763525
31,0.563086295833334
32,0.520372458333333
33,0.62931545
