1,0.672269608333333
2,0.689631504166667
3,0.700459283333333
4,0.702458745833333
5,0.792801325000001
6,0.807193345833334
7,0.755543366666667
8,0.770147012499999
9,0.6747038
10,0.659213
11,0.736763904166667
12,0.729658329166667
13,0.752904387499999
14,0.783825429166667
15,0.714182691666667
16,0.693317904166667
17,0.6724341875
18,0.658544029166667
19,0.659922175
20,0.602092404166667
21,0.615707329166667
22,0.621877175
23,0.745237945833333
24,0.730714229166667
25,0.633517479166667
26,0.598598141666667
27,0.614762475
28,0.602578516666667
29,0.642219820833333
30,0.625535758333333
31,0.573623991666667
32,0.5351840375
33,0.630649016666667
