1,0.665335345833333
2,0.6831853125
3,0.700584670833333
4,0.705870966666667
5,0.793395733333334
6,0.806440283333334
7,0.756450633333333
8,0.7670897625
9,0.667508958333333
10,0.648547204166667
11,0.728737708333334
12,0.7199822625
13,0.750504754166667
14,0.782251316666667
15,0.7086187625
16,0.688745841666667
17,0.659302633333333
18,0.6490675375
19,0.6442922875
20,0.5909332625
21,0.601013395833333
22,0.6076245875
23,0.741581445833333
24,0.72662215
25,0.616828220833333
26,0.579513979166667
27,0.598567916666667
28,0.595691608333334
29,0.6319175
30,0.6124263875
31,0.558999033333333
32,0.513568258333334
33,0.632830670833334
