-0.86603,-0.868168,-0.870953,-0.873485,-0.875719,-0.877738,-0.879618,-0.881411,-0.883174,-0.884963,-0.886717,-0.888625,-0.89051,-0.892235,-0.893778,-0.895171,-0.896418,-0.897496,-0.89804,-0.898317,-0.898552,-0.898436,-0.898256,-0.897927,-0.897516,-0.897068,-0.89661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.83899,-0.839519,-0.8403,-0.840966,-0.841613,-0.842243,-0.842857,-0.843414,-0.843963,-0.844504,-0.845035,-0.84555,-0.846051,-0.846535,-0.847004,-0.847458,-0.847901,-0.848322,-0.84873,-0.849122,-0.849497,-0.849858,-0.850204,-0.850539,-0.850861,-0.851168,-0.851467,-0.851754,-0.852029,-0.852295,-0.852552,-0.8528,-0.85304,-0.853275,-0.853499,-0.853714,-0.853921,-0.854121,-0.854316,-0.854503,-0.854687,-0.854863,-0.855036,-0.855204,-0.855365,-0.855524,-0.85568,-0.855825,-0.855968,-0.856111
-0.866912,-0.866706,-0.867903,-0.869106,-0.870523,-0.87211,-0.873843,-0.875638,-0.877238,-0.878822,-0.880319,-0.881692,-0.882955,-0.884133,-0.885217,-0.886307,-0.887237,-0.88812,-0.888961,-0.88943,-0.890204,-0.890619,-0.891222,-0.891432,-0.892022,-0.892288,-0.892864,-0.893084,-0.893656,-0.893849,-0.894414,-0.894639,-0.895165,-0.895297,-0.895798,-0.895989,-0.896463,-0.896555,-0.897017,-0.897175,-0.897617,-0.897726,-0.898147,-0.898216,-0.898622,-0.898662,-0.899059,-0.89905,-0.89944,-0.89946
-0.858574,-0.858156,-0.859523,-0.860768,-0.861681,-0.861946,-0.863377,-0.863503,-0.864698,-0.864622,-0.866015,-0.865883,-0.866892,-0.866604,-0.868054,-0.867831,-0.868255,-0.867854,-0.869154,-0.868766,-0.869572,-0.869086,-0.870408,-0.869942,-0.870536,-0.869978,-0.871135,-0.870597,-0.871259,-0.870661,-0.871717,-0.871144,-0.871739,-0.871114,-0.8721,-0.871506,-0.872021,-0.871378,-0.872313,-0.871704,-0.872161,-0.871508,-0.872396,-0.871777,-0.872206,-0.871544,-0.872385,-0.871766,0,0
-0.844209,-0.84479,-0.845801,-0.846954,-0.847875,-0.848689,-0.849399,-0.850041,-0.850581,-0.851115,-0.85158,-0.851872,-0.852121,-0.852343,-0.852559,-0.852767,-0.852963,-0.853146,-0.853315,-0.85347,-0.853608,-0.853725,-0.853813,-0.853878,-0.853927,-0.853966,-0.853987,-0.853995,-0.853993,-0.853984,-0.853968,-0.853942,-0.853916,-0.853885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.866494,-0.867309,-0.868954,-0.870746,-0.872747,-0.874891,-0.8769,-0.878679,-0.880361,-0.881798,-0.88311,-0.884314,-0.885434,-0.886481,-0.887464,-0.888263,-0.889024,-0.889737,-0.890414,-0.891046,-0.891639,-0.892197,-0.892724,-0.893223,-0.893701,-0.89416,-0.894601,-0.895027,-0.89544,-0.89584,-0.896201,-0.896524,-0.896778,-0.896994,-0.897181,-0.897344,-0.897486,-0.897611,-0.897715,-0.897811,-0.897905,-0.898,-0.898095,-0.898197,-0.898303,-0.898418,-0.898529,-0.898645,-0.898768,-0.898897
-0.867463,-0.866954,-0.867417,-0.868,-0.868704,-0.86959,-0.870553,-0.87167,-0.87289,-0.874311,-0.876021,-0.878062,-0.880152,-0.882176,-0.88411,-0.88594,-0.887608,-0.888969,-0.890178,-0.891263,-0.892254,-0.893182,-0.8942,-0.894982,-0.895725,-0.896441,-0.897139,-0.897799,-0.898412,-0.898994,-0.899552,-0.900098,-0.900637,-0.901166,-0.901671,-0.902157,-0.902617,-0.903061,-0.903491,-0.903911,-0.904319,-0.904718,-0.90511,-0.905489,-0.905859,-0.906211,-0.906552,-0.906885,-0.90721,-0.907533
-0.827375,-0.828734,-0.830579,-0.832471,-0.83416,-0.836045,-0.83781,-0.839585,-0.841266,-0.842693,-0.844129,-0.845401,-0.846608,-0.847753,-0.848837,-0.849869,-0.850857,-0.851795,-0.852688,-0.85354,-0.854347,-0.855125,-0.85587,-0.856579,-0.857265,-0.857916,-0.858541,-0.859136,-0.85971,-0.860263,-0.860797,-0.861303,-0.861795,-0.862269,-0.862724,-0.863162,-0.86359,-0.864002,-0.864401,-0.864791,-0.865168,-0.865534,-0.865892,-0.866238,-0.866573,-0.8669,-0.867217,-0.867524,-0.867824,-0.868114
-0.868715,-0.86775,-0.868179,-0.868864,-0.86951,-0.870146,-0.870815,-0.871432,-0.871979,-0.872513,-0.873106,-0.873828,-0.874699,-0.875967,-0.877633,-0.877911,-0.878144,-0.880037,-0.879829,-0.881944,-0.88317,-0.883042,-0.883556,-0.883586,-0.883279,-0.884947,-0.884431,-0.886442,-0.887008,-0.886662,-0.88649,-0.886571,-0.886002,-0.887739,-0.887165,-0.888926,-0.888235,-0.889927,-0.889046,-0.889825,-0.889003,-0.890659,-0.88987,-0.889795,-0.889009,-0.890099,-0.889265,0,0,0
-0.856794,-0.857648,-0.859258,-0.861071,-0.863051,-0.865015,-0.867082,-0.86906,-0.871018,-0.872948,-0.874903,-0.876813,-0.878422,-0.8799,-0.881151,-0.882465,-0.883525,-0.88454,-0.885466,-0.886357,-0.887214,-0.888034,-0.88882,-0.889585,-0.890318,-0.891022,-0.891702,-0.892355,-0.892983,-0.893589,-0.894176,-0.894736,-0.895276,-0.895795,-0.896294,-0.896772,-0.89723,-0.897667,-0.89808,-0.898476,-0.898852,-0.899208,-0.899548,-0.899871,-0.900175,-0.900466,-0.900738,-0.901,-0.901247,-0.901484
