-0.876843,-0.880245,-0.883488,-0.886573,-0.889524,-0.892325,-0.894995,-0.897545,-0.899975,-0.902283,-0.904483,-0.906582,-0.908587,-0.91051,-0.91234,-0.914097,-0.915782,-0.917394,-0.918937,-0.920412,-0.921822,-0.923182,-0.924487,-0.925723,-0.926924,-0.92808,-0.929204,-0.930277,-0.931311,-0.932311,-0.933276,-0.934208,-0.935111,-0.93598,-0.93682,-0.937632,-0.938415,-0.939169,-0.939902,-0.940595,-0.941276,-0.941937,-0.942585,-0.943216,-0.943824,-0.944419,-0.944993,-0.945548,-0.946089,-0.946614
-0.888452,-0.8932,-0.897596,-0.901639,-0.90537,-0.908815,-0.912008,-0.91497,-0.917723,-0.920292,-0.922682,-0.924922,-0.927019,-0.928987,-0.930838,-0.932583,-0.934226,-0.935785,-0.937255,-0.938651,-0.93997,-0.941228,-0.942419,-0.943559,-0.944635,-0.945677,-0.946655,-0.947604,-0.948499,-0.949367,-0.950189,-0.950988,-0.951744,-0.952481,-0.953179,-0.953856,-0.954501,-0.955129,-0.955723,-0.956305,-0.956858,-0.9574,-0.957914,-0.95842,-0.958897,-0.959369,-0.959814,-0.960255,-0.960675,-0.961092
-0.891088,-0.893082,-0.895035,-0.896928,-0.898744,-0.900496,-0.902195,-0.903827,-0.90541,-0.90694,-0.908414,-0.909842,-0.911217,-0.91255,-0.91384,-0.915088,-0.916297,-0.917468,-0.918606,-0.919706,-0.920774,-0.921807,-0.922813,-0.923791,-0.924738,-0.925658,-0.926549,-0.927415,-0.928257,-0.929081,-0.929881,-0.930656,-0.93141,-0.932143,-0.932851,-0.933545,-0.934224,-0.934887,-0.935533,-0.936163,-0.936773,-0.937373,-0.937958,-0.938527,-0.939082,-0.939626,-0.940157,-0.940674,-0.941179,-0.941674
-0.896841,-0.897674,-0.898467,-0.899252,-0.900015,-0.900765,-0.901495,-0.902218,-0.902927,-0.903626,-0.904311,-0.904984,-0.905644,-0.906293,-0.906929,-0.907556,-0.908171,-0.908777,-0.909372,-0.909956,-0.910534,-0.911099,-0.911658,-0.912196,-0.912729,-0.913256,-0.913779,-0.914292,-0.914799,-0.915298,-0.915792,-0.91628,-0.916759,-0.917231,-0.917696,-0.918151,-0.918602,-0.919044,-0.919484,-0.919918,-0.920345,-0.920767,-0.921184,-0.921594,-0.921998,-0.922396,-0.922788,-0.923178,-0.923562,-0.923941
-0.899431,-0.900471,-0.901485,-0.902461,-0.903405,-0.904323,-0.905226,-0.906102,-0.906956,-0.907792,-0.90861,-0.909418,-0.910207,-0.910978,-0.911734,-0.912478,-0.913207,-0.913926,-0.914635,-0.915321,-0.915997,-0.916659,-0.91731,-0.91795,-0.918579,-0.919199,-0.919816,-0.920422,-0.921015,-0.921593,-0.922166,-0.922728,-0.923281,-0.923825,-0.924362,-0.924896,-0.925414,-0.925924,-0.926429,-0.926929,-0.927421,-0.927903,-0.928374,-0.928839,-0.929294,-0.929745,-0.930188,-0.930626,-0.931057,-0.931483
-0.909722,-0.911181,-0.912587,-0.913954,-0.915282,-0.916559,-0.917801,-0.919005,-0.92016,-0.921293,-0.922391,-0.923462,-0.924501,-0.925512,-0.926487,-0.927426,-0.928346,-0.929243,-0.930114,-0.930958,-0.931776,-0.932575,-0.933349,-0.934103,-0.934839,-0.935557,-0.936255,-0.936936,-0.9376,-0.938249,-0.938881,-0.939496,-0.940099,-0.940688,-0.941262,-0.941821,-0.942367,-0.942897,-0.943413,-0.943924,-0.944422,-0.944909,-0.945383,-0.945846,-0.946296,-0.946739,-0.947175,-0.947602,-0.948019,-0.948426
-0.891423,-0.892382,-0.893327,-0.894211,-0.895074,-0.895923,-0.896738,-0.897536,-0.898324,-0.899099,-0.899863,-0.900619,-0.901361,-0.902094,-0.902816,-0.903527,-0.904232,-0.904918,-0.905595,-0.90626,-0.906907,-0.907529,-0.908161,-0.908785,-0.9094,-0.910009,-0.910607,-0.911197,-0.911778,-0.912349,-0.912909,-0.91346,-0.914007,-0.914546,-0.915077,-0.915601,-0.916119,-0.916627,-0.917131,-0.917626,-0.918116,-0.918598,-0.919073,-0.919542,-0.920005,-0.920463,-0.920913,-0.921355,-0.921785,-0.922211
-0.915469,-0.917693,-0.919764,-0.921711,-0.92353,-0.925241,-0.926854,-0.928372,-0.929822,-0.9312,-0.932507,-0.933756,-0.934946,-0.936081,-0.937173,-0.938212,-0.939206,-0.940161,-0.941075,-0.941951,-0.942779,-0.943586,-0.944364,-0.945107,-0.945827,-0.946519,-0.947183,-0.947827,-0.948449,-0.949048,-0.94963,-0.950193,-0.950736,-0.95126,-0.951769,-0.952241,-0.952712,-0.953167,-0.953614,-0.95405,-0.954474,-0.954887,-0.955289,-0.95568,-0.95606,-0.956426,-0.956785,-0.957134,-0.957474,-0.957807
-0.866087,-0.86716,-0.868179,-0.869177,-0.870159,-0.871129,-0.87209,-0.87304,-0.873979,-0.874904,-0.87582,-0.876725,-0.877617,-0.8785,-0.879373,-0.880235,-0.881087,-0.881931,-0.882766,-0.883587,-0.884394,-0.885192,-0.885983,-0.886766,-0.887541,-0.888305,-0.889057,-0.8898,-0.890535,-0.891263,-0.89198,-0.892687,-0.893385,-0.894077,-0.89476,-0.895431,-0.896096,-0.896751,-0.897398,-0.898036,-0.898666,-0.89929,-0.899904,-0.900503,-0.901101,-0.901677,-0.902256,-0.902832,-0.903397,-0.90396
-0.903884,-0.906366,-0.908704,-0.910902,-0.912979,-0.914957,-0.916835,-0.918627,-0.920337,-0.921964,-0.923516,-0.925002,-0.926395,-0.927745,-0.929045,-0.930288,-0.931482,-0.932628,-0.933731,-0.934789,-0.93581,-0.936792,-0.93774,-0.938647,-0.939526,-0.940367,-0.941182,-0.94197,-0.942703,-0.943437,-0.944149,-0.944832,-0.945499,-0.946142,-0.946767,-0.947373,-0.947959,-0.948527,-0.949079,-0.949615,-0.950134,-0.950638,-0.95113,-0.951605,-0.952069,-0.95252,-0.952963,-0.95339,-0.953805,-0.954211
