-0.823703,-0.828103,-0.832515,-0.836749,-0.840761,-0.844593,-0.848416,-0.851828,-0.855114,-0.858295,-0.861301,-0.864148,-0.866795,-0.869421,-0.872028,-0.874385,-0.876852,-0.878978,-0.881012,-0.882947,-0.884781,-0.886386,-0.887759,-0.889333,-0.890652,-0.8921,-0.893487,-0.894813,-0.896089,-0.897345,-0.898747,-0.899903,-0.901022,-0.902079,-0.903102,-0.904086,-0.905062,-0.905979,-0.906877,-0.90773,-0.908565,-0.909373,-0.910188,-0.91096,-0.911745,-0.912511,-0.913483,-0.914231,-0.914952,-0.915623,-0.916305,-0.916951,-0.917573,-0.918168,-0.91875,-0.919344,-0.919928,-0.920506,-0.921103,-0.921647,-0.922183,-0.922706,-0.923265,-0.923777,-0.924283,-0.924708,-0.925231,-0.925694,-0.926196,-0.926661,-0.927115,-0.927552,-0.927985,-0.928409,-0.928822,-0.929254,-0.929653,-0.930037,-0.930413,-0.930778,-0.931133,-0.931482,-0.931818,-0.932146,-0.932465,-0.932814,-0.933116,-0.933435,-0.933723,-0.934003,-0.934269,-0.934602,-0.934863,-0.935119,-0.935368,-0.93561,-0.935846,-0.936091,-0.936332,-0.936564
-0.81578,-0.821447,-0.826994,-0.832396,-0.837254,-0.841773,-0.846232,-0.850455,-0.854244,-0.857789,-0.861339,-0.86456,-0.867488,-0.870376,-0.873244,-0.875874,-0.878456,-0.880925,-0.883508,-0.885838,-0.888023,-0.89018,-0.892239,-0.894336,-0.896315,-0.898026,-0.899778,-0.901552,-0.903148,-0.904681,-0.906101,-0.907477,-0.908758,-0.909999,-0.91119,-0.912344,-0.913519,-0.914644,-0.915773,-0.916808,-0.91782,-0.918774,-0.91972,-0.920601,-0.921455,-0.922281,-0.923103,-0.923928,-0.924665,-0.925366,-0.92604,-0.926693,-0.927323,-0.927927,-0.928515,-0.929086,-0.929636,-0.93016,-0.930677,-0.931084,-0.931558,-0.932031,-0.932493,-0.93294,-0.933384,-0.933853,-0.934292,-0.934726,-0.935157,-0.935577,-0.935986,-0.936437,-0.936827,-0.937208,-0.937583,-0.937947,-0.938301,-0.938693,-0.939031,-0.939362,-0.939684,-0.939993,-0.940302,-0.940609,-0.940911,-0.941119,-0.941413,-0.941704,-0.942016,-0.942297,-0.942574,-0.942846,-0.943115,-0.943382,-0.943644,-0.943903,-0.944159,-0.944389,-0.944637,-0.944906
-0.813123,-0.817587,-0.822153,-0.826437,-0.830531,-0.834401,-0.838148,-0.841649,-0.845001,-0.848213,-0.851312,-0.8543,-0.857094,-0.859817,-0.862299,-0.864719,-0.867021,-0.869232,-0.871306,-0.873275,-0.875153,-0.876957,-0.878766,-0.880429,-0.881899,-0.883386,-0.884943,-0.886205,-0.887641,-0.889002,-0.890557,-0.891958,-0.893275,-0.894503,-0.895782,-0.897012,-0.898157,-0.899292,-0.900396,-0.901479,-0.90254,-0.903573,-0.904575,-0.905553,-0.906499,-0.907419,-0.908338,-0.909198,-0.910019,-0.910943,-0.911765,-0.912518,-0.913219,-0.913861,-0.914399,-0.914976,-0.915524,-0.916235,-0.916777,-0.917303,-0.917818,-0.918309,-0.918779,-0.919232,-0.919699,-0.92015,-0.920618,-0.921022,-0.921452,-0.921869,-0.922275,-0.922673,-0.923061,-0.923441,-0.923815,-0.924174,-0.924534,-0.924888,-0.925239,-0.925593,-0.92592,-0.926264,-0.926604,-0.926962,-0.927227,-0.927573,-0.927929,-0.928284,-0.928605,-0.928893,-0.929205,-0.929522,-0.929836,-0.930135,-0.93032,-0.930612,-0.930904,-0.931191,-0.931473,-0.931751
-0.809544,-0.810313,-0.81093,-0.811512,-0.812238,-0.8128,-0.813356,-0.813906,-0.814451,-0.814991,-0.815526,-0.81606,-0.816592,-0.817119,-0.817643,-0.818168,-0.818704,-0.819217,-0.819726,-0.820232,-0.820735,-0.821235,-0.821918,-0.822427,-0.822948,-0.823437,-0.823924,-0.824409,-0.82489,-0.825368,-0.82586,-0.8264,-0.826871,-0.82734,-0.827806,-0.828269,-0.828728,-0.829184,-0.829635,-0.830082,-0.830524,-0.830964,-0.831424,-0.831857,-0.832286,-0.832736,-0.83316,-0.833583,-0.834005,-0.83445,-0.834865,-0.835306,-0.835718,-0.836129,-0.836537,-0.836942,-0.837344,-0.837744,-0.838142,-0.838536,-0.83891,-0.839301,-0.83969,-0.840078,-0.840489,-0.840871,-0.84125,-0.841627,-0.841996,-0.842376,-0.842749,-0.843118,-0.8435,-0.843865,-0.844229,-0.84459,-0.844949,-0.845307,-0.845663,-0.846017,-0.846393,-0.846744,-0.847094,-0.847443,-0.847816,-0.848161,-0.848504,-0.848845,-0.849195,-0.849533,-0.849868,-0.850202,-0.850534,-0.850865,-0.851194,-0.851522,-0.851875,-0.852201,-0.852524,-0.852846
-0.766845,-0.772136,-0.77728,-0.782529,-0.787518,-0.79224,-0.796964,-0.801363,-0.805788,-0.810038,-0.81419,-0.818133,-0.821951,-0.825586,-0.829153,-0.832556,-0.83588,-0.839064,-0.841901,-0.844938,-0.847713,-0.850458,-0.853044,-0.855499,-0.857981,-0.860423,-0.86274,-0.86499,-0.867145,-0.869221,-0.871261,-0.87319,-0.875056,-0.87692,-0.878663,-0.880363,-0.882107,-0.883637,-0.88512,-0.886549,-0.887939,-0.889247,-0.89052,-0.891758,-0.892962,-0.894096,-0.895152,-0.896185,-0.897215,-0.898205,-0.899158,-0.900078,-0.900992,-0.901881,-0.902708,-0.903529,-0.904323,-0.905141,-0.905902,-0.906627,-0.907222,-0.907945,-0.908638,-0.909364,-0.910036,-0.910664,-0.911308,-0.911934,-0.912359,-0.912995,-0.913593,-0.914177,-0.914763,-0.915357,-0.915962,-0.916496,-0.916989,-0.917492,-0.918006,-0.918511,-0.919001,-0.919442,-0.919917,-0.920372,-0.920844,-0.921276,-0.921739,-0.922169,-0.922586,-0.92299,-0.923377,-0.923753,-0.924153,-0.924306,-0.924662,-0.925028,-0.925365,-0.925695,-0.926018,-0.926333
-0.834275,-0.840117,-0.845796,-0.850951,-0.855698,-0.86015,-0.864364,-0.868092,-0.871674,-0.875027,-0.878216,-0.881238,-0.88416,-0.886896,-0.889461,-0.891953,-0.894302,-0.896463,-0.898528,-0.900461,-0.902322,-0.904223,-0.905893,-0.907488,-0.908986,-0.910392,-0.911736,-0.913039,-0.91422,-0.915405,-0.916571,-0.91767,-0.91874,-0.919866,-0.920831,-0.921745,-0.922622,-0.923515,-0.923972,-0.924732,-0.92544,-0.92612,-0.926649,-0.927288,-0.92792,-0.928558,-0.92915,-0.929722,-0.9303,-0.930849,-0.931374,-0.931885,-0.932386,-0.932873,-0.933317,-0.933769,-0.93421,-0.934638,-0.935054,-0.935462,-0.935899,-0.936332,-0.936754,-0.93717,-0.937578,-0.937973,-0.938362,-0.938776,-0.939208,-0.939611,-0.939984,-0.940329,-0.940634,-0.94093,-0.941245,-0.941536,-0.94185,-0.942159,-0.942465,-0.942769,-0.943074,-0.943378,-0.943677,-0.944167,-0.944446,-0.944717,-0.944979,-0.945231,-0.945475,-0.945711,-0.945941,-0.946163,-0.946379,-0.946589,-0.946794,-0.946993,-0.947281,-0.947468,-0.947677,-0.947856
-0.814769,-0.818977,-0.82308,-0.827118,-0.830973,-0.834675,-0.838345,-0.841767,-0.845036,-0.84825,-0.85125,-0.854051,-0.856813,-0.85935,-0.861787,-0.8641,-0.866345,-0.868566,-0.870697,-0.87272,-0.874686,-0.876598,-0.878452,-0.880134,-0.881712,-0.883212,-0.884721,-0.886107,-0.887493,-0.888803,-0.890073,-0.891302,-0.892476,-0.893625,-0.894768,-0.895862,-0.896929,-0.897994,-0.899005,-0.899996,-0.900997,-0.901989,-0.90299,-0.903915,-0.904828,-0.905714,-0.905733,-0.906217,-0.907048,-0.907856,-0.908667,-0.909432,-0.910176,-0.910901,-0.911612,-0.91244,-0.912111,-0.91276,-0.913413,-0.914025,-0.914803,-0.915411,-0.916009,-0.916675,-0.917243,-0.917832,-0.918602,-0.918885,-0.919374,-0.919186,-0.919675,-0.920154,-0.920625,-0.921086,-0.921537,-0.921979,-0.922413,-0.922836,-0.923249,-0.923435,-0.92383,-0.924216,-0.924591,-0.924957,-0.925317,-0.925673,-0.92606,-0.92649,-0.926899,-0.927298,-0.927675,-0.92804,-0.928395,-0.928741,-0.929079,-0.929412,-0.92974,-0.930083,-0.930401,-0.930713
-0.787187,-0.791256,-0.795374,-0.799298,-0.803103,-0.806808,-0.810289,-0.813853,-0.817301,-0.820656,-0.823927,-0.82702,-0.829998,-0.83287,-0.835643,-0.838324,-0.840882,-0.843331,-0.845698,-0.847986,-0.850155,-0.852283,-0.854363,-0.85633,-0.858248,-0.860148,-0.861906,-0.863702,-0.865411,-0.867168,-0.868851,-0.8705,-0.872122,-0.873627,-0.875159,-0.876678,-0.878217,-0.87969,-0.88113,-0.882535,-0.883887,-0.88523,-0.886462,-0.887755,-0.889033,-0.890253,-0.891465,-0.892623,-0.893801,-0.894917,-0.895985,-0.897012,-0.898004,-0.898981,-0.899997,-0.900935,-0.901847,-0.902767,-0.903671,-0.904555,-0.905417,-0.906269,-0.907147,-0.90797,-0.908765,-0.909541,-0.910305,-0.911059,-0.911833,-0.912576,-0.913278,-0.913995,-0.91467,-0.915321,-0.915973,-0.916591,-0.917182,-0.91775,-0.918293,-0.918832,-0.919337,-0.919827,-0.920308,-0.920773,-0.921258,-0.921701,-0.922133,-0.922552,-0.922962,-0.923337,-0.923733,-0.92412,-0.924499,-0.924891,-0.925273,-0.925645,-0.926008,-0.926367,-0.926694,-0.927035
-0.800085,-0.804952,-0.809545,-0.813977,-0.818277,-0.822426,-0.826434,-0.830475,-0.834361,-0.837927,-0.84134,-0.844358,-0.847544,-0.850594,-0.853345,-0.856171,-0.858868,-0.861466,-0.86418,-0.866632,-0.868953,-0.871236,-0.873376,-0.875516,-0.877716,-0.879609,-0.881502,-0.883286,-0.885075,-0.886731,-0.888399,-0.889989,-0.891538,-0.892998,-0.894417,-0.895796,-0.897192,-0.89854,-0.899796,-0.901025,-0.902261,-0.903421,-0.904595,-0.905747,-0.906822,-0.907866,-0.90888,-0.909846,-0.910817,-0.911768,-0.912643,-0.913534,-0.914239,-0.915112,-0.916093,-0.917105,-0.917979,-0.918818,-0.919575,-0.920308,-0.921013,-0.921759,-0.922231,-0.922879,-0.923423,-0.924162,-0.924776,-0.925394,-0.926002,-0.926608,-0.927232,-0.927812,-0.928295,-0.928841,-0.929358,-0.929981,-0.930484,-0.930964,-0.931428,-0.931874,-0.932302,-0.932742,-0.93331,-0.933675,-0.934048,-0.934425,-0.934782,-0.93513,-0.935471,-0.935803,-0.936126,-0.936443,-0.936754,-0.936964,-0.93726,-0.937554,-0.937843,-0.938129,-0.93843,-0.938716
-0.822935,-0.826468,-0.829916,-0.833202,-0.836546,-0.839621,-0.842602,-0.845433,-0.848175,-0.850839,-0.853389,-0.855817,-0.858167,-0.860488,-0.862702,-0.864855,-0.866879,-0.868827,-0.870749,-0.872552,-0.874288,-0.875964,-0.877629,-0.879205,-0.880893,-0.88251,-0.883929,-0.885326,-0.886682,-0.888081,-0.889399,-0.890672,-0.891925,-0.893167,-0.894383,-0.895554,-0.896796,-0.89788,-0.89891,-0.899935,-0.90093,-0.901894,-0.902862,-0.903788,-0.904688,-0.905664,-0.90672,-0.907542,-0.908342,-0.909096,-0.909864,-0.91063,-0.911534,-0.912255,-0.912931,-0.913584,-0.914339,-0.914957,-0.915561,-0.916152,-0.916728,-0.917289,-0.917837,-0.9184,-0.918924,-0.919439,-0.919942,-0.920355,-0.920832,-0.921352,-0.921809,-0.922282,-0.922717,-0.923142,-0.923556,-0.923961,-0.924438,-0.924836,-0.925223,-0.9256,-0.925975,-0.926342,-0.926699,-0.927045,-0.927387,-0.927726,-0.928085,-0.928413,-0.928732,-0.929048,-0.929362,-0.929698,-0.930005,-0.930308,-0.93061,-0.930935,-0.931258,-0.931551,-0.93184,-0.932124
