-0.877445,-0.880632,-0.88364,-0.886285,-0.888618,-0.890811,-0.892989,-0.895342,-0.897986,-0.900175,-0.902361,-0.904499,-0.906376,-0.908054,-0.909447,-0.910637,-0.911687,-0.912649,-0.913504,-0.914311,-0.915004,-0.915589,-0.916278,-0.916722,-0.91721,-0.917677,-0.918121,-0.918655,-0.918993,-0.919448,-0.919737,-0.920084,-0.920249,-0.92042,-0.920575,-0.920603,-0.920713,-0.920816,-0.920867,-0.920981,-0.920878,-0.920975,-0.920953,-0.92103,-0.921004,-0.921066,-0.921061,-0.9211,-0.921117,-0.921157,-0.921174,-0.921205,-0.921173,-0.921283,-0.921231,-0.921222,-0.92122,-0.921185,-0.921128,-0.921105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.87484,-0.87499,-0.875396,-0.875852,-0.876242,-0.87661,-0.876923,-0.877269,-0.877555,-0.877821,-0.878099,-0.878338,-0.878562,-0.87875,-0.878919,-0.879068,-0.879221,-0.879296,-0.879371,-0.879346,-0.879424,-0.879416,-0.879385,-0.879359,-0.87938,-0.879343,-0.879309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.873786,-0.876071,-0.878817,-0.881587,-0.884716,-0.887637,-0.890414,-0.892857,-0.895171,-0.897168,-0.89892,-0.900429,-0.901712,-0.902856,-0.903918,-0.905094,-0.90612,-0.907132,-0.908075,-0.908977,-0.909888,-0.910495,-0.911244,-0.911838,-0.912425,-0.913006,-0.913548,-0.914088,-0.914568,-0.914983,-0.915446,-0.915779,-0.916051,-0.916298,-0.916538,-0.916807,-0.916781,-0.917125,-0.917099,-0.917298,-0.917296,-0.917404,-0.917409,-0.917481,-0.917489,-0.917542,-0.917578,-0.917678,-0.917745,-0.917783,-0.917899,-0.917894,-0.91802,-0.917981,-0.918149,-0.918077,-0.918338,-0.91829,-0.918414,-0.918304,-0.918546,-0.918456,-0.918525,-0.918523,-0.918718,-0.918602,-0.918974,-0.918859,-0.91917,-0.91903,-0.919314,-0.919133,-0.919405,-0.91912,-0.919372,-0.91924,-0.91953,-0.919209,-0.91952,-0.919206,-0.919519,-0.919209,-0.919536,-0.919222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.866296,-0.869869,-0.873549,-0.877035,-0.880477,-0.883808,-0.887203,-0.889811,-0.892334,-0.894353,-0.896299,-0.897797,-0.899225,-0.900479,-0.901621,-0.902638,-0.903627,-0.904487,-0.905308,-0.906059,-0.90688,-0.907495,-0.90803,-0.908668,-0.909002,-0.909456,-0.909739,-0.909763,-0.909946,-0.910081,-0.910194,-0.910293,-0.91041,-0.910672,-0.910769,-0.910867,-0.911013,-0.911197,-0.911425,-0.911677,-0.911775,-0.911856,-0.911902,-0.911963,-0.912018,-0.911877,-0.911936,-0.91189,-0.911992,-0.911922,-0.912206,-0.912179,-0.912363,-0.91219,-0.912447,-0.912316,-0.912584,-0.912348,-0.912628,-0.912469,-0.91277,-0.912517,-0.912839,-0.912624,-0.912952,-0.912657,-0.913013,-0.912758,-0.913133,-0.912799,-0.913221,-0.912941,-0.913351,-0.913008,-0.913408,-0.91317,-0.913549,-0.9132,-0.913602,-0.913386,-0.913757,-0.913363,-0.913737,-0.913522,-0.913854,-0.913458,-0.913801,-0.913622,-0.913931,-0.913517,-0.91384,-0.913689,-0.913999,-0.913556,-0.913881,-0.913739,-0.914045,-0.913587,-0.913899,-0.913774
-0.872784,-0.875798,-0.879444,-0.883282,-0.88606,-0.888497,-0.890769,-0.892872,-0.894781,-0.896412,-0.897892,-0.899216,-0.900498,-0.901215,-0.901468,-0.9015,-0.901304,-0.901181,-0.901077,-0.900936,-0.900827,-0.900743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.875384,-0.878371,-0.881166,-0.883647,-0.885657,-0.887736,-0.889573,-0.891396,-0.893103,-0.894676,-0.896109,-0.897422,-0.898597,-0.899721,-0.90071,-0.901609,-0.902418,-0.903099,-0.903706,-0.904254,-0.90476,-0.905231,-0.905559,-0.905853,-0.906126,-0.906369,-0.906593,-0.906784,-0.906961,-0.907113,-0.907259,-0.907379,-0.907497,-0.907594,-0.907664,-0.907716,-0.907772,-0.907791,-0.907793,-0.907781,-0.907756,-0.90773,-0.90769,-0.90766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.87654,-0.879557,-0.883558,-0.887156,-0.890663,-0.894208,-0.896897,-0.899387,-0.901621,-0.903587,-0.905193,-0.906703,-0.907959,-0.909039,-0.909946,-0.910766,-0.911339,-0.911996,-0.912506,-0.912997,-0.913508,-0.914012,-0.914544,-0.914965,-0.915458,-0.91588,-0.916253,-0.916554,-0.916819,-0.917065,-0.917312,-0.917532,-0.917714,-0.917879,-0.918048,-0.918202,-0.918332,-0.918471,-0.918574,-0.918548,-0.918658,-0.91861,-0.918735,-0.918722,-0.918823,-0.9188,-0.918911,-0.918887,-0.919,-0.918981,-0.919086,-0.919034,-0.919119,-0.91902,-0.919116,-0.919021,-0.919137,-0.919198,-0.91928,-0.919225,-0.919312,-0.919242,-0.919336,-0.919259,-0.919357,-0.919278,-0.919377,-0.919304,-0.919388,-0.919322,-0.919428,-0.919348,-0.919438,-0.919352,-0.919451,-0.919368,-0.919457,-0.919376,-0.919473,-0.919397,-0.919479,-0.919425,-0.919506,-0.919435,-0.91951,-0.919431,-0.919506,-0.919444,-0.919517,-0.919447,-0.919517,-0.919452,-0.919501,-0.919443,0,0,0,0,0,0
-0.849135,-0.85084,-0.852473,-0.854315,-0.856094,-0.857743,-0.859327,-0.860918,-0.86241,-0.863848,-0.86518,-0.86647,-0.867709,-0.868877,-0.869967,-0.871124,-0.872152,-0.873173,-0.874154,-0.87505,-0.875837,-0.876588,-0.877297,-0.877972,-0.878593,-0.879197,-0.879766,-0.880289,-0.880787,-0.881253,-0.88169,-0.882104,-0.882501,-0.882865,-0.883163,-0.88346,-0.88375,-0.88404,-0.884311,-0.884578,-0.88483,-0.885069,-0.885293,-0.885517,-0.885727,-0.885933,-0.886134,-0.886321,-0.886512,-0.886694,-0.886871,-0.887052,-0.887234,-0.887421,-0.887606,-0.887794,-0.887983,-0.888159,-0.888332,-0.888504,-0.888679,-0.888852,-0.889026,-0.889183,-0.889348,-0.889512,-0.889676,-0.889825,-0.889979,-0.890129,-0.890257,-0.890409,-0.89054,-0.890686,-0.890831,-0.890976,-0.891123,-0.89128,-0.891425,-0.891557,-0.891683,-0.891802,-0.891912,-0.892019,-0.892127,-0.892231,-0.89231,-0.892374,-0.892439,-0.892504,-0.892548,-0.892611,-0.89267,-0.892732,-0.8928,-0.892867,-0.892935,-0.893001,-0.893071,-0.893138
-0.868141,-0.87112,-0.875812,-0.88022,-0.883696,-0.886581,-0.889049,-0.891361,-0.893565,-0.895656,-0.897412,-0.898994,-0.90033,-0.901694,-0.902766,-0.903871,-0.904783,-0.905736,-0.906415,-0.907014,-0.907512,-0.908008,-0.908514,-0.908989,-0.909423,-0.909907,-0.910382,-0.91086,-0.911337,-0.911796,-0.912055,-0.912412,-0.912573,-0.912861,-0.912997,-0.913252,-0.913356,-0.913586,-0.913819,-0.913907,-0.914156,-0.914266,-0.914416,-0.914596,-0.914795,-0.915038,-0.915293,-0.915528,-0.91575,-0.915806,-0.91573,-0.915715,-0.915552,-0.915411,-0.915308,-0.915287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.875235,-0.878033,-0.880602,-0.882776,-0.884832,-0.887825,-0.890524,-0.893114,-0.89543,-0.897605,-0.899406,-0.901057,-0.902438,-0.903592,-0.904531,-0.905234,-0.905852,-0.906381,-0.906869,-0.907329,-0.907753,-0.908175,-0.908601,-0.908909,-0.909332,-0.909752,-0.910039,-0.910451,-0.910835,-0.91124,-0.911644,-0.911915,-0.912319,-0.912594,-0.912855,-0.913015,-0.913148,-0.91323,-0.913266,-0.913278,-0.91326,-0.91323,-0.913177,-0.913126,-0.91307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.875248,-0.87862,-0.882224,-0.885381,-0.888269,-0.891079,-0.893903,-0.896468,-0.898582,-0.900533,-0.902263,-0.903779,-0.905376,-0.906786,-0.90806,-0.909128,-0.910149,-0.911039,-0.911837,-0.912483,-0.913021,-0.913566,-0.913998,-0.914359,-0.914679,-0.914959,-0.915196,-0.915427,-0.915496,-0.915635,-0.915627,-0.915713,-0.915767,-0.91582,-0.915873,-0.915939,-0.916007,-0.916108,-0.916226,-0.916367,-0.916555,-0.91678,-0.917048,-0.917363,-0.91764,-0.917936,-0.918253,-0.918537,-0.918849,-0.91913,-0.919401,-0.919652,-0.92001,-0.920224,-0.920411,-0.920574,-0.9207,-0.920808,-0.920925,-0.921,-0.921094,-0.921128,-0.921067,-0.920927,-0.920916,-0.920688,-0.920778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.876734,-0.880054,-0.88424,-0.88825,-0.891383,-0.893955,-0.89607,-0.897983,-0.899821,-0.901554,-0.903532,-0.905284,-0.907081,-0.908695,-0.910121,-0.911473,-0.912539,-0.913515,-0.914312,-0.915065,-0.915752,-0.916397,-0.916853,-0.917361,-0.91788,-0.918342,-0.918664,-0.919152,-0.91964,-0.920128,-0.920591,-0.921024,-0.921448,-0.921809,-0.921979,-0.921997,-0.922156,-0.92223,-0.922325,-0.922342,-0.922339,-0.922129,-0.922393,-0.922233,-0.922478,-0.922298,-0.922528,-0.922359,-0.922597,-0.922436,-0.922641,-0.922473,-0.922666,-0.922505,-0.922677,-0.922507,-0.922692,-0.922517,-0.922742,-0.922537,-0.92279,-0.922547,-0.922836,-0.922607,-0.922924,-0.922657,-0.923018,-0.922743,-0.923139,-0.922829,-0.92323,-0.922912,-0.923326,-0.922993,-0.923396,-0.923054,-0.923486,-0.923128,-0.923576,-0.923198,-0.923632,-0.923268,-0.923691,-0.923291,-0.923709,-0.923301,-0.923757,-0.923313,-0.923779,-0.923332,-0.923772,-0.923328,0,0,0,0,0,0,0,0
-0.869056,-0.870613,-0.872205,-0.874357,-0.87682,-0.879277,-0.881331,-0.883037,-0.884499,-0.8857,-0.886744,-0.887612,-0.888431,-0.88905,-0.889643,-0.890225,-0.890702,-0.891271,-0.891757,-0.892339,-0.892865,-0.893443,-0.893941,-0.894522,-0.89513,-0.895765,-0.896292,-0.896886,-0.89739,-0.897873,-0.898344,-0.898825,-0.899269,-0.899578,-0.899899,-0.900202,-0.900464,-0.900688,-0.900855,-0.901049,-0.901203,-0.901359,-0.901479,-0.901603,-0.901743,-0.90185,-0.901904,-0.901949,-0.901987,-0.902002,-0.902007,-0.901988,-0.901977,-0.901944,-0.901889,-0.901825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
