1,0.675187416666667
2,0.691762720833334
3,0.698745566666666
4,0.698829091666667
5,0.792979925
6,0.806654445833333
7,0.7548363125
8,0.769976729166666
9,0.677185554166667
10,0.661179016666666
11,0.7394204
12,0.731870066666667
13,0.7538617625
14,0.784053929166667
15,0.715763933333333
16,0.6948830125
17,0.673296445833333
18,0.659164775
19,0.66313415
20,0.60353965
21,0.618319204166666
22,0.626431883333333
23,0.747004483333334
24,0.731968016666667
25,0.637587166666666
26,0.602344270833334
27,0.617407891666666
28,0.6062957625
29,0.645405404166666
30,0.6274936
31,0.578737854166667
32,0.540333308333333
33,0.630349583333333
